date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used
2021-03-09,Michigan,2787289.0,3758740.0,1805357.0,10.11,27.91,1009603.0,18.08,37.64,21712.0,56822.0,5690.0,0.742
2021-03-10,Michigan,2831319.0,3777560.0,1834706.0,10.27,28.35,1025697.0,18.37,37.83,44030.0,58203.0,5828.0,0.75
2021-03-11,Michigan,2899309.0,3826540.0,1880098.0,10.52,29.03,1050447.0,18.83,38.32,67990.0,60359.0,6044.0,0.758
2021-03-12,Michigan,2983009.0,3847200.0,1936578.0,10.84,29.87,1082171.0,19.39,38.52,83700.0,61128.0,6121.0,0.775
2021-03-13,Michigan,3076878.0,3925470.0,2001598.0,11.17,30.81,1115924.0,20.04,39.31,93869.0,62789.0,6287.0,0.784
2021-03-14,Michigan,3166094.0,3925470.0,2053751.0,11.58,31.7,1156819.0,20.56,39.31,89216.0,64172.0,6426.0,0.807
2021-03-15,Michigan,3170085.0,3925470.0,2056704.0,11.62,31.74,1160803.0,20.59,39.31,3991.0,57787.0,5786.0,0.808
2021-03-16,Michigan,3245598.0,4269320.0,2105973.0,11.93,32.5,1191877.0,21.09,42.75,75513.0,65473.0,6556.0,0.76
2021-03-17,Michigan,3310710.0,4357770.0,2152908.0,12.18,33.15,1216351.0,21.56,43.64,65112.0,68484.0,6857.0,0.76
2021-03-18,Michigan,3396328.0,4386080.0,2216026.0,12.45,34.01,1243440.0,22.19,43.92,85618.0,71003.0,7110.0,0.774
2021-03-19,Michigan,3484418.0,4429550.0,2271780.0,12.84,34.89,1282070.0,22.75,44.35,88090.0,71630.0,7172.0,0.787
2021-03-20,Michigan,3589255.0,4543010.0,2339274.0,13.27,35.94,1325005.0,23.42,45.49,104837.0,73197.0,7329.0,0.79
2021-03-21,Michigan,3681378.0,4543010.0,2398995.0,13.66,36.86,1364521.0,24.02,45.49,92123.0,73612.0,7371.0,0.81
2021-03-22,Michigan,3747788.0,4543010.0,2442742.0,13.95,37.53,1392828.0,24.46,45.49,66410.0,82529.0,8264.0,0.825
2021-03-23,Michigan,3776838.0,5015690.0,2463672.0,14.06,37.82,1404164.0,24.67,50.22,29050.0,75891.0,7599.0,0.753
2021-03-24,Michigan,3841144.0,5060850.0,2508416.0,14.31,38.46,1429276.0,25.12,50.68,64306.0,75776.0,7588.0,0.759
2021-03-25,Michigan,3914742.0,5114300.0,2561046.0,14.61,39.2,1458881.0,25.64,51.21,73598.0,74059.0,7416.0,0.765
2021-03-26,Michigan,4006900.0,5163450.0,2616763.0,15.05,40.12,1502636.0,26.2,51.7,92158.0,74640.0,7474.0,0.776
2021-03-27,Michigan,4114426.0,5249380.0,2672984.0,15.64,41.2,1561981.0,26.77,52.56,107526.0,75024.0,7512.0,0.784
2021-03-28,Michigan,4214787.0,5249380.0,2725322.0,16.18,42.2,1616040.0,27.29,52.56,100361.0,76201.0,7630.0,0.803
2021-03-29,Michigan,4295979.0,5249380.0,2779143.0,16.5,43.02,1647950.0,27.83,52.56,81192.0,78313.0,7842.0,0.818
2021-03-30,Michigan,4329057.0,5813980.0,2801025.0,16.63,43.35,1661102.0,28.05,58.22,33078.0,78888.0,7899.0,0.745
2021-03-31,Michigan,4419793.0,5889820.0,2858070.0,16.95,44.26,1693046.0,28.62,58.98,90736.0,82664.0,8277.0,0.75
2021-04-01,Michigan,4514072.0,5927830.0,2914902.0,17.38,45.2,1735920.0,29.19,59.36,94279.0,85619.0,8573.0,0.762
2021-04-02,Michigan,4619345.0,5973350.0,2978177.0,17.87,46.25,1784990.0,29.82,59.81,105273.0,87492.0,8761.0,0.773
2021-04-03,Michigan,4749818.0,6104740.0,3044568.0,18.59,47.56,1856996.0,30.49,61.13,130473.0,90770.0,9089.0,0.778
2021-04-04,Michigan,4848250.0,6104840.0,3100736.0,19.08,48.55,1905400.0,31.05,61.13,98432.0,90495.0,9061.0,0.794
2021-04-05,Michigan,4912079.0,6104840.0,3139123.0,19.4,49.19,1937375.0,31.43,61.13,63829.0,88014.0,8813.0,0.805
2021-04-06,Michigan,4937557.0,6733310.0,3154400.0,19.51,49.44,1948930.0,31.59,67.42,25478.0,86929.0,8704.0,0.733
2021-04-07,Michigan,5013346.0,6822720.0,3199731.0,19.88,50.2,1985425.0,32.04,68.32,75789.0,84793.0,8490.0,0.735
2021-04-08,Michigan,5112551.0,6843720.0,3259375.0,20.42,51.19,2039778.0,32.64,68.53,99205.0,85497.0,8561.0,0.747
2021-04-09,Michigan,5223390.0,6895860.0,3326666.0,21.0,52.3,2097665.0,33.31,69.05,110839.0,86292.0,8641.0,0.757
2021-04-10,Michigan,5372960.0,7025100.0,3418037.0,21.78,53.8,2175595.0,34.23,70.34,149570.0,89020.0,8914.0,0.765
2021-04-11,Michigan,5496030.0,7025100.0,3491441.0,22.52,55.03,2248768.0,34.96,70.34,123070.0,92540.0,9266.0,0.782
2021-04-12,Michigan,5585259.0,7025100.0,3542996.0,23.08,55.93,2305267.0,35.48,70.34,89229.0,96169.0,9630.0,0.795
2021-04-13,Michigan,5620259.0,7416310.0,3565157.0,23.28,56.28,2324765.0,35.7,74.26,35000.0,97529.0,9766.0,0.758
2021-04-14,Michigan,5697977.0,7643000.0,3609519.0,23.73,57.05,2369798.0,36.14,76.53,77718.0,97804.0,9793.0,0.746
2021-04-15,Michigan,5805782.0,7657840.0,3669807.0,24.27,58.13,2423714.0,36.75,76.68,107805.0,99033.0,9916.0,0.758
2021-04-16,Michigan,5921344.0,7717610.0,3737661.0,24.78,59.29,2475149.0,37.43,77.28,115562.0,99708.0,9984.0,0.767
2021-04-17,Michigan,6045853.0,7872710.0,3802759.0,25.42,60.54,2539039.0,38.08,78.83,124509.0,96128.0,9625.0,0.768
2021-04-18,Michigan,6158414.0,7872710.0,3860219.0,26.0,61.67,2596633.0,38.65,78.83,112561.0,94626.0,9475.0,0.782
2021-04-19,Michigan,6202312.0,7872710.0,3879065.0,26.27,62.1,2623298.0,38.84,78.83,43898.0,88150.0,8827.0,0.788
2021-04-20,Michigan,6234096.0,8244950.0,3892446.0,26.46,62.42,2642848.0,38.98,82.56,31784.0,87691.0,8781.0,0.756
2021-04-21,Michigan,6330276.0,8482260.0,3930114.0,27.05,63.39,2701490.0,39.35,84.93,96180.0,90328.0,9045.0,0.746
2021-04-22,Michigan,6440845.0,8545180.0,3977656.0,27.7,64.49,2765862.0,39.83,85.56,110569.0,90723.0,9084.0,0.754
2021-04-23,Michigan,6554194.0,8633580.0,4028963.0,28.34,65.63,2830069.0,40.34,86.45,113349.0,90407.0,9053.0,0.759
2021-04-24,Michigan,6662538.0,8738230.0,4073953.0,29.0,66.71,2895690.0,40.79,87.5,108344.0,88098.0,8821.0,0.762
2021-04-25,Michigan,6769798.0,8738230.0,4114799.0,29.68,67.79,2963747.0,41.2,87.5,107260.0,87341.0,8746.0,0.775
2021-04-26,Michigan,6832809.0,8738230.0,4142490.0,30.04,68.42,3000458.0,41.48,87.5,63011.0,90071.0,9019.0,0.782
2021-04-27,Michigan,6859562.0,9199070.0,4155224.0,30.19,68.69,3015497.0,41.61,92.11,26753.0,89352.0,8947.0,0.746
2021-04-28,Michigan,6948146.0,9281270.0,4187013.0,30.77,69.57,3072860.0,41.93,92.93,88584.0,88267.0,8838.0,0.749
2021-04-29,Michigan,7023900.0,9338570.0,4218933.0,31.23,70.33,3118484.0,42.24,93.51,75754.0,83294.0,8340.0,0.752
2021-04-30,Michigan,7118239.0,9418050.0,4253463.0,31.84,71.28,3180171.0,42.59,94.3,94339.0,80578.0,8068.0,0.756
2021-05-01,Michigan,7216189.0,9500250.0,4285781.0,32.53,72.26,3248981.0,42.91,95.13,97950.0,79093.0,7920.0,0.76
2021-05-02,Michigan,7281555.0,9500250.0,4309430.0,32.98,72.91,3293231.0,43.15,95.13,65366.0,73108.0,7320.0,0.766
2021-05-03,Michigan,7312923.0,9500250.0,4319183.0,33.2,73.23,3316035.0,43.25,95.13,31368.0,68588.0,6868.0,0.77
2021-05-04,Michigan,7325604.0,9879700.0,4322662.0,33.3,73.35,3325862.0,43.28,98.93,12681.0,66577.0,6666.0,0.741
2021-05-05,Michigan,7373940.0,9903340.0,4339865.0,33.63,73.84,3359000.0,43.46,99.16,48336.0,60828.0,6091.0,0.745
2021-05-06,Michigan,7449790.0,9937440.0,4365369.0,34.18,74.6,3413191.0,43.71,99.51,75850.0,60841.0,6092.0,0.75
2021-05-07,Michigan,7536559.0,9994590.0,4393499.0,34.8,75.46,3475474.0,43.99,100.08,86769.0,59760.0,5984.0,0.754
2021-05-08,Michigan,7612067.0,10065270.0,4414798.0,35.37,76.22,3532443.0,44.21,100.79,75508.0,56554.0,5663.0,0.756
2021-05-09,Michigan,7688179.0,10065270.0,4438313.0,35.93,76.98,3588702.0,44.44,100.79,76112.0,58089.0,5817.0,0.764
2021-05-10,Michigan,7735604.0,10065270.0,4455395.0,36.27,77.46,3621896.0,44.61,100.79,47425.0,60383.0,6046.0,0.769
2021-05-11,Michigan,7773743.0,10295950.0,4474136.0,36.53,77.84,3648246.0,44.8,103.09,38139.0,64020.0,6410.0,0.755
2021-05-12,Michigan,7817715.0,10412010.0,4488318.0,36.85,78.28,3679877.0,44.94,104.26,43972.0,63396.0,6348.0,0.751
2021-01-12,Minnesota,162240.0,453200.0,152280.0,0.17,2.88,9798.0,2.7,8.04,,,,0.358
2021-01-13,Minnesota,165355.0,511200.0,154767.0,0.18,2.93,10426.0,2.74,9.06,3115.0,3115.0,552.0,0.323
2021-01-14,Minnesota,179684.0,516800.0,161507.0,,3.19,,2.86,9.16,14329.0,8722.0,1547.0,0.348
2021-01-15,Minnesota,198253.0,519600.0,170273.0,0.49,3.52,27799.0,3.02,9.21,18569.0,12004.0,2129.0,0.382
2021-01-16,Minnesota,,,,,,,,,13320.5,12333.0,2187.0,
2021-01-17,Minnesota,,,,,,,,,13320.5,12531.0,2222.0,
2021-01-18,Minnesota,,,,,,,,,13320.5,12662.0,2245.0,
2021-01-19,Minnesota,251535.0,519600.0,209118.0,0.75,4.46,42116.0,3.71,9.21,13320.5,12756.0,2262.0,0.484
2021-01-20,Minnesota,252548.0,595775.0,209862.0,0.75,4.48,42384.0,3.72,10.56,1013.0,12456.0,2209.0,0.424
2021-01-21,Minnesota,259417.0,652350.0,213102.0,0.82,4.6,46008.0,3.78,11.57,6869.0,11390.0,2020.0,0.398
2021-01-22,Minnesota,278234.0,677100.0,223957.0,0.96,4.93,53940.0,3.97,12.01,18817.0,11426.0,2026.0,0.411
2021-01-23,Minnesota,305297.0,680700.0,240009.0,1.15,5.41,64768.0,4.26,12.07,27063.0,13389.0,2374.0,0.449
2021-01-24,Minnesota,321180.0,680700.0,252927.0,1.2,5.7,67716.0,4.48,12.07,15883.0,13755.0,2439.0,0.472
2021-01-25,Minnesota,346864.0,680700.0,273973.0,1.28,6.15,72266.0,4.86,12.07,25684.0,15521.0,2752.0,0.51
2021-01-26,Minnesota,360442.0,689450.0,287195.0,1.29,6.39,72622.0,5.09,12.23,13578.0,15558.0,2759.0,0.523
2021-01-27,Minnesota,375395.0,787875.0,298902.0,1.34,6.66,75844.0,5.3,13.97,14953.0,17550.0,3112.0,0.476
2021-01-28,Minnesota,403640.0,801775.0,315664.0,1.55,7.16,87269.0,5.6,14.22,28245.0,20603.0,3653.0,0.503
2021-01-29,Minnesota,440350.0,834550.0,340311.0,1.75,7.81,98634.0,6.03,14.8,36710.0,23159.0,4106.0,0.528
2021-01-30,Minnesota,485850.0,837550.0,376632.0,1.91,8.61,107528.0,6.68,14.85,45500.0,25793.0,4574.0,0.58
2021-01-31,Minnesota,518744.0,837550.0,402715.0,2.03,9.2,114255.0,7.14,14.85,32894.0,28223.0,5004.0,0.619
2021-02-01,Minnesota,546330.0,837550.0,425546.0,2.11,9.69,118959.0,7.55,14.85,27586.0,28495.0,5053.0,0.652
2021-02-02,Minnesota,552701.0,824450.0,431172.0,2.12,9.8,119631.0,7.65,14.62,6371.0,27466.0,4870.0,0.67
2021-02-03,Minnesota,552701.0,919975.0,431172.0,2.12,9.8,119631.0,7.65,16.31,0.0,25329.0,4491.0,0.601
2021-02-04,Minnesota,634453.0,931500.0,459716.0,2.34,11.25,131728.0,8.15,16.52,81752.0,32973.0,5847.0,0.681
2021-02-05,Minnesota,634453.0,934400.0,459716.0,2.34,11.25,131728.0,8.15,16.57,0.0,27729.0,4917.0,0.679
2021-02-06,Minnesota,703366.0,950250.0,509608.0,2.67,12.47,150576.0,9.04,16.85,68913.0,31074.0,5510.0,0.74
2021-02-07,Minnesota,729088.0,950250.0,528537.0,2.79,12.93,157277.0,9.37,16.85,25722.0,30049.0,5328.0,0.767
2021-02-08,Minnesota,745290.0,950250.0,541133.0,2.85,13.22,160794.0,9.6,16.85,16202.0,28423.0,5040.0,0.784
2021-02-09,Minnesota,745290.0,975850.0,541133.0,2.85,13.22,160794.0,9.6,17.3,0.0,27513.0,4879.0,0.764
2021-02-10,Minnesota,745290.0,1058225.0,541133.0,2.85,13.22,160794.0,9.6,18.76,0.0,27513.0,4879.0,0.704
2021-02-11,Minnesota,754262.0,1121000.0,575084.0,3.13,13.37,176482.0,10.2,19.88,8972.0,17116.0,3035.0,0.673
2021-02-12,Minnesota,787006.0,1129850.0,595334.0,3.35,13.95,188872.0,10.56,20.03,32744.0,21793.0,3864.0,0.697
2021-02-13,Minnesota,831483.0,1130550.0,622541.0,3.65,14.74,205958.0,11.04,20.05,44477.0,18302.0,3245.0,0.735
2021-02-14,Minnesota,870743.0,1132350.0,643627.0,3.97,15.44,224005.0,11.41,20.08,39260.0,20236.0,3588.0,0.769
2021-02-15,Minnesota,,,,,,,,,19066.0,20646.0,3661.0,
2021-02-16,Minnesota,908875.0,1165050.0,669293.0,4.19,16.12,236228.0,11.87,20.66,19066.0,23369.0,4144.0,0.78
2021-02-17,Minnesota,925182.0,1165050.0,681366.0,4.26,16.41,240414.0,12.08,20.66,16307.0,25699.0,4557.0,0.794
2021-02-18,Minnesota,957275.0,1200250.0,696510.0,4.56,16.97,257283.0,12.35,21.28,32093.0,29002.0,5143.0,0.798
2021-02-19,Minnesota,1051784.0,1269275.0,754315.0,5.21,18.65,293643.0,13.38,22.51,94509.0,37825.0,6707.0,0.829
2021-02-20,Minnesota,1097316.0,1284150.0,772141.0,5.7,19.46,321228.0,13.69,22.77,45532.0,37976.0,6734.0,0.855
2021-02-21,Minnesota,1136840.0,1284150.0,788468.0,6.11,20.16,344300.0,13.98,22.77,39524.0,38014.0,6741.0,0.885
2021-02-22,Minnesota,1138309.0,1284150.0,794373.0,6.14,20.18,346167.0,14.09,22.77,1469.0,35500.0,6295.0,0.886
2021-02-23,Minnesota,1170259.0,1345050.0,805885.0,6.5,20.75,366321.0,14.29,23.85,31950.0,37341.0,6621.0,0.87
2021-02-24,Minnesota,1189101.0,1520290.0,816072.0,6.65,21.08,375311.0,14.47,26.96,18842.0,37703.0,6685.0,0.782
2021-02-25,Minnesota,1218799.0,1547920.0,830072.0,6.93,21.61,390829.0,14.72,27.45,29698.0,37361.0,6625.0,0.787
2021-02-26,Minnesota,1261762.0,1590390.0,852799.0,7.29,22.37,411197.0,15.12,28.2,42963.0,29997.0,5319.0,0.793
2021-02-27,Minnesota,1322288.0,1599790.0,888433.0,7.74,23.45,436564.0,15.75,28.37,60526.0,32139.0,5699.0,0.827
2021-02-28,Minnesota,1393985.0,1599790.0,941537.0,8.08,24.72,455544.0,16.7,28.37,71697.0,36735.0,6514.0,0.871
2021-03-01,Minnesota,1429631.0,1599790.0,963223.0,8.33,25.35,469986.0,17.08,28.37,35646.0,41617.0,7379.0,0.894
2021-03-02,Minnesota,1443875.0,1653440.0,971142.0,8.45,25.6,476415.0,17.22,29.32,14244.0,39088.0,6931.0,0.873
2021-03-03,Minnesota,1477533.0,1817920.0,993146.0,8.66,26.2,488337.0,17.61,32.23,33658.0,41205.0,7306.0,0.813
2021-03-04,Minnesota,1512877.0,1861010.0,1013705.0,8.93,26.83,503513.0,17.97,33.0,35344.0,42011.0,7449.0,0.813
2021-03-05,Minnesota,1562547.0,1952000.0,1043647.0,9.29,27.71,523861.0,18.51,34.61,49670.0,42969.0,7619.0,0.8
2021-03-06,Minnesota,1627997.0,1953700.0,1086169.0,9.71,28.87,547744.0,19.26,34.64,65450.0,43673.0,7744.0,0.833
2021-03-07,Minnesota,1681447.0,1953700.0,1123285.0,10.01,29.81,564791.0,19.92,34.64,53450.0,41066.0,7282.0,0.861
2021-03-08,Minnesota,1725656.0,1953700.0,1151692.0,10.51,30.6,592955.0,20.42,34.64,44209.0,42289.0,7499.0,0.883
2021-03-09,Minnesota,1746992.0,2011060.0,1167407.0,10.71,30.98,603801.0,20.7,35.66,21336.0,43302.0,7678.0,0.869
2021-03-10,Minnesota,1771967.0,2167130.0,1185323.0,10.95,31.42,617550.0,21.02,38.43,24975.0,42062.0,7458.0,0.818
2021-03-11,Minnesota,1823592.0,2210960.0,1213677.0,11.46,32.34,646257.0,21.52,39.2,51625.0,44388.0,7871.0,0.825
2021-03-12,Minnesota,1874674.0,2234040.0,1249489.0,11.79,33.24,664825.0,22.16,39.61,51082.0,44590.0,7907.0,0.839
2021-03-13,Minnesota,2000813.0,2263220.0,1330070.0,12.68,35.48,715226.0,23.58,40.13,126139.0,53259.0,9444.0,0.884
2021-03-14,Minnesota,2000939.0,2263220.0,1330645.0,12.69,35.48,715550.0,23.59,40.13,126.0,45642.0,8093.0,0.884
2021-03-15,Minnesota,2037382.0,2263220.0,1353203.0,13.03,36.13,734565.0,23.99,40.13,36443.0,44532.0,7896.0,0.9
2021-03-16,Minnesota,2046151.0,2350780.0,1358707.0,13.12,36.28,739883.0,24.09,41.68,8769.0,42737.0,7578.0,0.87
2021-03-17,Minnesota,2080648.0,2494350.0,1379321.0,13.45,36.89,758802.0,24.46,44.23,34497.0,44097.0,7819.0,0.834
2021-03-18,Minnesota,2119439.0,2527550.0,1399649.0,13.79,37.58,777983.0,24.82,44.82,38791.0,42264.0,7494.0,0.839
2021-03-19,Minnesota,2180483.0,2546560.0,1436197.0,14.25,38.66,803611.0,25.47,45.15,61044.0,43687.0,7746.0,0.856
2021-03-20,Minnesota,2244149.0,2551740.0,1471972.0,14.76,39.79,832585.0,26.1,45.25,63666.0,34762.0,6164.0,0.879
2021-03-21,Minnesota,2306429.0,2551740.0,1511191.0,15.2,40.9,857358.0,26.8,45.25,62280.0,43641.0,7738.0,0.904
2021-03-22,Minnesota,2340900.0,2551740.0,1534133.0,15.42,41.51,869465.0,27.2,45.25,34471.0,43360.0,7688.0,0.917
2021-03-23,Minnesota,2353672.0,2657880.0,1542418.0,15.51,41.73,874480.0,27.35,47.13,12772.0,43932.0,7790.0,0.886
2021-03-24,Minnesota,2380640.0,2814760.0,1560304.0,15.68,42.21,884027.0,27.67,49.91,26968.0,42856.0,7599.0,0.846
2021-03-25,Minnesota,2417606.0,2850840.0,1582691.0,15.98,42.87,900932.0,28.06,50.55,36966.0,42595.0,7553.0,0.848
2021-03-26,Minnesota,2479001.0,2902370.0,1620242.0,16.44,43.96,927046.0,28.73,51.46,61395.0,42645.0,7562.0,0.854
2021-03-27,Minnesota,2557970.0,2907150.0,1668646.0,17.04,45.36,960958.0,29.59,51.55,78969.0,44832.0,7949.0,0.88
2021-03-28,Minnesota,2632176.0,2907150.0,1703543.0,17.76,46.67,1001877.0,30.21,51.55,74206.0,46535.0,8251.0,0.905
2021-03-29,Minnesota,2665779.0,2907150.0,1722919.0,18.05,47.27,1018107.0,30.55,51.55,33603.0,46411.0,8229.0,0.917
2021-03-30,Minnesota,2702080.0,3009780.0,1753301.0,18.29,47.91,1031750.0,31.09,53.37,36301.0,49773.0,8826.0,0.898
2021-03-31,Minnesota,2751928.0,3203000.0,1774794.0,18.81,48.8,1060778.0,31.47,56.79,49848.0,53041.0,9405.0,0.859
2021-04-01,Minnesota,2800651.0,3282120.0,1800657.0,19.29,49.66,1088094.0,31.93,58.2,48723.0,54721.0,9703.0,0.853
2021-04-02,Minnesota,2867187.0,3322280.0,1839310.0,19.87,50.84,1120327.0,32.61,58.91,66536.0,55455.0,9833.0,0.863
2021-04-03,Minnesota,2955945.0,3365000.0,1891156.0,20.64,52.41,1164165.0,33.53,59.67,88758.0,56854.0,10081.0,0.878
2021-04-04,Minnesota,3028798.0,3365000.0,1931620.0,21.28,53.71,1200197.0,34.25,59.67,72853.0,56660.0,10047.0,0.9
2021-04-05,Minnesota,3073562.0,3365000.0,1959487.0,21.7,54.5,1224073.0,34.74,59.67,44764.0,58255.0,10330.0,0.913
2021-04-06,Minnesota,3084723.0,3463040.0,1965827.0,21.82,54.7,1230329.0,34.86,61.41,11161.0,54663.0,9693.0,0.891
2021-04-07,Minnesota,3135211.0,3679790.0,1997400.0,22.3,55.59,1257740.0,35.42,65.25,50488.0,54755.0,9709.0,0.852
2021-04-08,Minnesota,3187097.0,3713950.0,2025504.0,22.82,56.51,1286847.0,35.92,65.85,51886.0,55207.0,9789.0,0.858
2021-04-09,Minnesota,3260958.0,3752100.0,2067897.0,23.55,57.82,1327864.0,36.67,66.53,73861.0,56253.0,9975.0,0.869
2021-04-10,Minnesota,3312268.0,3777940.0,2097594.0,24.1,58.73,1359032.0,37.19,66.99,51310.0,50903.0,9026.0,0.877
2021-04-11,Minnesota,3402218.0,3777940.0,2156318.0,25.07,60.33,1413734.0,38.24,66.99,89950.0,53346.0,9459.0,0.901
2021-04-12,Minnesota,3496194.0,3777940.0,2219065.0,26.04,61.99,1468594.0,39.35,66.99,93976.0,60376.0,10706.0,0.925
2021-04-13,Minnesota,3521437.0,3890670.0,2237959.0,26.31,62.44,1483979.0,39.68,68.99,25243.0,62388.0,11062.0,0.905
2021-04-14,Minnesota,3543372.0,4033140.0,2254554.0,26.53,62.83,1496432.0,39.98,71.51,21935.0,58309.0,10339.0,0.879
2021-04-15,Minnesota,3597769.0,4110150.0,2286384.0,27.04,63.79,1524901.0,40.54,72.88,54397.0,58667.0,10403.0,0.875
2021-04-16,Minnesota,3662022.0,4144420.0,2321788.0,27.59,64.93,1556048.0,41.17,73.49,64253.0,57295.0,10159.0,0.884
2021-04-17,Minnesota,3712223.0,4194140.0,2344697.0,28.1,65.82,1584758.0,41.58,74.37,50201.0,57136.0,10131.0,0.885
2021-04-18,Minnesota,3787015.0,4194140.0,2380215.0,28.81,67.15,1624725.0,42.21,74.37,74792.0,54971.0,9747.0,0.903
2021-04-19,Minnesota,3787907.0,4194140.0,2381181.0,28.83,67.17,1625850.0,42.22,74.37,892.0,41673.0,7389.0,0.903
2021-04-20,Minnesota,3850054.0,4376110.0,2412353.0,29.37,68.27,1656361.0,42.78,77.6,62147.0,46945.0,8324.0,0.88
2021-04-21,Minnesota,3888651.0,4508120.0,2432589.0,29.7,68.95,1674819.0,43.13,79.94,38597.0,49326.0,8746.0,0.863
2021-04-22,Minnesota,3939904.0,4566270.0,2457509.0,30.17,69.86,1701368.0,43.58,80.97,51253.0,48876.0,8667.0,0.863
2021-04-23,Minnesota,4005624.0,4600770.0,2485545.0,30.84,71.03,1739383.0,44.07,81.58,65720.0,49086.0,8704.0,0.871
2021-04-24,Minnesota,4038574.0,4634790.0,2498179.0,31.22,71.61,1760412.0,44.3,82.18,32950.0,46622.0,8267.0,0.871
2021-04-25,Minnesota,4118735.0,4634790.0,2533687.0,32.0,73.03,1804481.0,44.93,82.18,80161.0,47389.0,8403.0,0.889
2021-04-26,Minnesota,4189925.0,4634790.0,2571363.0,32.58,74.29,1837471.0,45.59,82.18,71190.0,57431.0,10183.0,0.904
2021-04-27,Minnesota,4204905.0,4763780.0,2580663.0,32.68,74.56,1843034.0,45.76,84.47,14980.0,50693.0,8989.0,0.883
2021-04-28,Minnesota,4248287.0,4909860.0,2600299.0,33.09,75.33,1866380.0,46.11,87.06,43382.0,51377.0,9110.0,0.865
2021-04-29,Minnesota,4293491.0,4930410.0,2621229.0,33.53,76.13,1890871.0,46.48,87.42,45204.0,50512.0,8957.0,0.871
2021-04-30,Minnesota,4354128.0,4972860.0,2646741.0,34.17,77.21,1926862.0,46.93,88.18,60637.0,49786.0,8828.0,0.876
2021-05-01,Minnesota,4421310.0,5030120.0,2675504.0,34.87,78.4,1966598.0,47.44,89.19,67182.0,54677.0,9695.0,0.879
2021-05-02,Minnesota,4475535.0,5030120.0,2695191.0,35.49,79.36,2001713.0,47.79,89.19,54225.0,50971.0,9038.0,0.89
2021-05-03,Minnesota,4497797.0,5030120.0,2705585.0,35.71,79.75,2014101.0,47.97,89.19,22262.0,43982.0,7799.0,0.894
2021-05-04,Minnesota,4509359.0,5176510.0,2709898.0,35.84,79.96,2021447.0,48.05,91.79,11562.0,43493.0,7712.0,0.871
2021-05-05,Minnesota,4535336.0,5257750.0,2720057.0,36.13,80.42,2037853.0,48.23,93.23,25977.0,41007.0,7271.0,0.863
2021-05-06,Minnesota,4576900.0,5277650.0,2736078.0,36.61,81.16,2064938.0,48.52,93.58,41564.0,40487.0,7179.0,0.867
2021-05-07,Minnesota,4577431.0,5311180.0,2736645.0,36.64,81.17,2066477.0,48.53,94.18,531.0,31900.0,5656.0,0.862
2021-05-08,Minnesota,4675303.0,5348340.0,2772770.0,37.79,82.9,2131417.0,49.17,94.83,97872.0,36285.0,6434.0,0.874
2021-05-09,Minnesota,4721950.0,5348340.0,2788250.0,38.38,83.73,2164502.0,49.44,94.83,46647.0,35202.0,6242.0,0.883
2021-05-10,Minnesota,4753424.0,5348340.0,2798792.0,38.79,84.29,2187582.0,49.63,94.83,31474.0,36518.0,6475.0,0.889
2021-05-11,Minnesota,4775142.0,5500880.0,2805983.0,39.07,84.67,2203606.0,49.75,97.54,21718.0,37969.0,6733.0,0.868
2021-05-12,Minnesota,4807371.0,5659110.0,2815775.0,39.49,85.24,2226892.0,49.93,100.35,32229.0,38862.0,6891.0,0.849
2021-01-12,Mississippi,54544.0,212050.0,45733.0,0.16,1.83,4832.0,1.54,7.12,,,,0.257
2021-01-13,Mississippi,61289.0,218825.0,51588.0,0.19,2.06,5722.0,1.73,7.35,6745.0,6745.0,2266.0,0.28
2021-01-14,Mississippi,71848.0,219800.0,64654.0,,2.41,,2.17,7.39,10559.0,8652.0,2907.0,0.327
2021-01-15,Mississippi,84328.0,233550.0,75885.0,0.28,2.83,8396.0,2.55,7.85,12480.0,9928.0,3336.0,0.361
2021-01-16,Mississippi,,,,,,,,,7311.0,9274.0,3116.0,
2021-01-17,Mississippi,,,,,,,,,7311.0,8881.0,2984.0,
2021-01-18,Mississippi,,,,,,,,,7311.0,8620.0,2896.0,
2021-01-19,Mississippi,113572.0,233550.0,103946.0,0.32,3.82,9545.0,3.49,7.85,7311.0,8433.0,2834.0,0.486
2021-01-20,Mississippi,122586.0,307950.0,112525.0,0.34,4.12,9979.0,3.78,10.35,9014.0,8757.0,2942.0,0.398
2021-01-21,Mississippi,136691.0,334800.0,124931.0,0.39,4.59,11567.0,4.2,11.25,14105.0,9263.0,3112.0,0.408
2021-01-22,Mississippi,150524.0,346400.0,136902.0,0.45,5.06,13423.0,4.6,11.64,13833.0,9457.0,3178.0,0.435
2021-01-23,Mississippi,150524.0,358100.0,136902.0,0.45,5.06,13423.0,4.6,12.03,0.0,8412.0,2826.0,0.42
2021-01-24,Mississippi,177636.0,358100.0,161507.0,0.53,5.97,15918.0,5.43,12.03,27112.0,11241.0,3777.0,0.496
2021-01-25,Mississippi,180960.0,358100.0,164715.0,0.54,6.08,16034.0,5.53,12.03,3324.0,10671.0,3586.0,0.505
